OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
11491,1,Free,LinkNYC - Citybridge,mn-03-123802,237 1 AVENUE,40.7312190398,-73.9828270001,989009.513763,205679.853454,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014015,10/06/2017,1,Manhattan,MN22,East Village,2,10003,103,40,40,1006522,1004550030,4386,"(40.7312190398, -73.9828270001)"
10721,1,Free,LinkNYC - Citybridge,mn-03-139455,242 EAST 10 STREET,40.728824,-73.9846799999,988496.105669,204807.170488,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-008305,10/06/2017,1,Manhattan,MN22,East Village,2,10003,103,40,40,1006417,1004510030,3827,"(40.728824, -73.9846799999)"
12228,1,Free,LinkNYC - Citybridge,mn-06-123634,203 3 AVENUE,40.7356259996,-73.9853220002,988317.753007,207285.321372,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000243,01/19/2016,1,Manhattan,MN21,Gramercy,2,10003,106,48,48,1019551,1008980000,3111,"(40.7356259996, -73.9853220002)"
12237,1,Free,LinkNYC - Citybridge,mn-06-121488,323 3 AVENUE,40.739528,-73.9824889997,989102.585755,208707.087557,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000264,12/05/2016,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10010,106,66,66,1082137,1009050000,3120,"(40.739528, -73.9824889997)"
10885,1,Free,LinkNYC - Citybridge,mn-05-134211,736 7 AVENUE,40.7602353199,-73.9840119597,988679.171576,216251.350355,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010160,06/12/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,125,125,1024777,1010200040,3843,"(40.7602353199, -73.9840119597)"
11822,1,Free,LinkNYC - Citybridge,mn-08-135080,400 EAST 68 STREET,40.7651194601,-73.9576938298,995969.231143,218033.22901,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-014618,06/15/2018,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,116,116,1045572,1014620000,4442,"(40.7651194601, -73.9576938298)"
12730,1,Free,LinkNYC - Citybridge,mn-03-123269,170 2 AVENUE,40.7302489998,-73.9863479994,988033.720439,205326.265906,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003229,09/13/2016,1,Manhattan,MN22,East Village,2,10003,103,40,40,1006435,1004520010,3657,"(40.7302489998, -73.9863479994)"
12942,1,Free,LinkNYC - Citybridge,mn-06-121538,300 EAST 45 STREET,40.7516323603,-73.9706571702,992379.902692,213117.969811,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-007631,03/06/2018,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10017,106,90,90,1038762,1013370050,3796,"(40.7516323603, -73.9706571702)"
11459,1,Free,LinkNYC - Citybridge,mn-02-122267,504 6 AVENUE,40.7365398796,-73.9971555402,985038.281876,207617.948659,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010900,08/01/2018,1,Manhattan,MN23,West Village,3,10011,102,63,63,1080145,1005760010,3955,"(40.7365398796, -73.9971555402)"
12839,1,Free,LinkNYC - Citybridge,mn-08-121002,200 EAST 74 STREET,40.7709460001,-73.9594960004,995469.030372,220155.794646,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000845,11/07/2016,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,4,10021,108,126,126,1044011,1014280050,3343,"(40.7709460001, -73.9594960004)"
12712,1,Free,LinkNYC - Citybridge,mn-06-143917,725 Lexington Ave,40.7615592304,-73.9683905603,993006.598289,216734.870058,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000698,06/27/2017,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10022,106,112,112,1086160,1013137500,3289,"(40.7615592304, -73.9683905603)"
9652,1,Free,LinkNYC - Citybridge,mn-06-134559,378 3 AVENUE,40.7415361403,-73.9813326198,989422.881703,209438.782944,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000277,01/17/2019,1,Manhattan,MN21,Gramercy,2,10016,106,68,68,1018177,1008830040,4851,"(40.7415361403, -73.9813326198)"
12771,1,Free,LinkNYC - Citybridge,mn-07-120535,856 AMSTERDAM AVE,40.7978261899,-73.9677477303,993179.813165,229948.214038,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003875,10/10/2016,1,Manhattan,MN12,Upper West Side,7,10025,107,187,187,1056513,1018730040,3698,"(40.7978261899, -73.9677477303)"
11085,1,Free,LinkNYC - Citybridge,mn-10-119893,2730 FREDERICK DOUGLASS BOULEVARD,40.8229240001,-73.9417229998,1000379.29877,239095.960506,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013348,10/19/2016,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10039,110,232,232,1088715,1020310000,4282,"(40.8229240001, -73.9417229998)"
10661,1,Free,LinkNYC - Citybridge,mn-07-136130,2114 BROADWAY,40.7800194697,-73.9813959896,989402.343686,223459.517698,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000949,10/16/2017,1,Manhattan,MN14,Lincoln Square,6,10023,107,159,159,1030545,1011657510,3419,"(40.7800194697, -73.9813959896)"
12154,1,Free,LinkNYC - Citybridge,mn-05-133690,333 5 AVENUE,40.7476272599,-73.9850371596,988395.94478,211657.775225,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012563,10/20/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10016,105,74,74,1017033,1008620070,4169,"(40.7476272599, -73.9850371596)"
12553,1,Free,LinkNYC - Citybridge,mn-04-107977,221 8 AVENUE,40.7442600298,-73.9993978695,984416.848408,210430.63201,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000464,04/06/2016,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,89,89,1087948,1007457500,3204,"(40.7442600298, -73.9993978695)"
12564,1,Free,LinkNYC - Citybridge,mn-04-122503,300 West 57Th St,40.7666381202,-73.9830918204,988933.62776,218584.149168,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000484,07/07/2016,1,Manhattan,MN15,Clinton,3,10019,104,139,139,1025451,1010477500,3215,"(40.7666381202, -73.9830918204)"
12599,1,Free,LinkNYC - Citybridge,mn-09-120434,546 WEST 147 STREET,40.8275800002,-73.9492880002,998284.555252,240791.008297,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002061,08/22/2016,1,Manhattan,MN04,Hamilton Heights,7,10031,109,233,233,1061968,1020780060,3605,"(40.8275800002, -73.9492880002)"
11474,1,Free,LinkNYC - Citybridge,mn-05-122871,2 WEST 53 STREET,40.7604737301,-73.9760991397,990871.238714,216338.710089,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013920,10/20/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,104,104,1034520,1012687500,4369,"(40.7604737301, -73.9760991397)"
12468,1,Free,LinkNYC - Citybridge,mn-07-120268,301 WEST 109 STREET,40.8037209997,-73.967381,993280.551481,232095.937105,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001605,06/29/2016,1,Manhattan,MN09,Morningside Heights,7,10025,107,195,195,1057315,1018930040,3553,"(40.8037209997, -73.967381)"
12441,1,Free,LinkNYC - Citybridge,mn-07-100260,214 WEST 96 STREET,40.7944615402,-73.9715730901,992121.068564,228721.988472,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001504,11/23/2016,1,Manhattan,MN12,Upper West Side,6,10025,107,183,183,1033707,1012430040,3526,"(40.7944615402, -73.9715730901)"
11225,1,Free,LinkNYC - Citybridge,mn-05-121950,32 EAST 50 STREET,40.7577338402,-73.9754336596,991055.87614,215340.529671,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013801,05/09/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,102,1035455,1012850020,4350,"(40.7577338402, -73.9754336596)"
12805,1,Free,LinkNYC - Citybridge,mn-01-123076,110 Maiden Lane,40.7062418498,-74.0062435098,982518.956534,196579.493046,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000774,02/09/2018,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10005,101,7,7,1000880,1000390010,3309,"(40.7062418498, -74.0062435098)"
11437,1,Free,LinkNYC - Citybridge,mn-05-121630,31 EAST 26 STREET,40.7427595303,-73.9864199897,988013.06136,209884.243339,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010807,04/14/2017,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,56,1016880,1008560020,3933,"(40.7427595303, -73.9864199897)"
11286,1,Free,LinkNYC - Citybridge,mn-02-123600,1 ST LUKES PLACE,40.7302576896,-74.0066285504,982412.864227,205329.206517,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010750,01/26/2017,1,Manhattan,MN23,West Village,3,10014,102,67,67,1009773,1005830000,3916,"(40.7302576896, -74.0066285504)"
9634,1,Free,LinkNYC - Citybridge,mn-08-121048,26 EAST 84 STREET,40.7795609103,-73.9599541,995340.70845,223294.436991,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010697,09/09/9999,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10028,108,142,142,1046790,1014950060,4833,"(40.7795609103, -73.9599541)"
10648,1,Free,LinkNYC - Citybridge,mn-07-134274,1967 BROADWAY,40.77464584,-73.9823998204,989124.7281,221501.66597,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000930,07/19/2016,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,153,1028839,1011387500,3406,"(40.77464584, -73.9823998204)"
11025,1,Free,LinkNYC - Citybridge,mn-06-137452,685 2 AVENUE,40.7468675402,-73.9745200604,991310.131865,211381.657667,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012792,03/23/2018,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10016,106,78,78,1020339,1009180030,4222,"(40.7468675402, -73.9745200604)"
10693,1,Free,LinkNYC - Citybridge,mn-07-133810,2321 BROADWAY,40.7872468703,-73.9776456494,990440.320941,226092.948454,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000994,12/14/2016,1,Manhattan,MN12,Upper West Side,6,10024,107,171,171,1033104,1012327500,3451,"(40.7872468703, -73.9776456494)"
9620,1,Free,LinkNYC - Citybridge,mn-05-121484,222 LEXINGTON AVENUE,40.7458632901,-73.9802332999,989727.156357,211015.368373,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000653,06/12/2018,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,105,72,72,1018492,1008890020,4819,"(40.7458632901, -73.9802332999)"
12330,1,Free,LinkNYC - Citybridge,mn-07-133632,210 West 90st,40.7906900002,-73.9744619998,991321.564913,227347.639843,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001487,04/20/2018,1,Manhattan,MN12,Upper West Side,6,10024,107,175,175,1033308,1012370020,3513,"(40.7906900002, -73.9744619998)"
12221,1,Free,LinkNYC - Citybridge,mn-06-121521,155 East 38Th Street,40.7483832896,-73.9763442995,990804.511813,211933.752035,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000232,03/10/2016,1,Manhattan,MN20,Murray Hill-Kips Bay,4,10016,106,80,80,1019272,1008947500,3104,"(40.7483832896, -73.9763442995)"
12695,1,Free,LinkNYC - Citybridge,mn-06-134680,81 LEXINGTON AVENUE,40.7414809996,-73.9831980002,988905.973616,209418.588759,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000606,07/19/2017,1,Manhattan,MN21,Gramercy,2,10016,106,68,68,1018134,1008820030,3272,"(40.7414809996, -73.9831980002)"
12340,1,Free,LinkNYC - Citybridge,mn-07-133624,2518 BROADWAY,40.7931808696,-73.9726485797,991823.424146,228255.301085,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001501,08/07/2017,1,Manhattan,MN12,Upper West Side,6,10025,107,179,179,1033652,1012410050,3523,"(40.7931808696, -73.9726485797)"
12660,1,Free,LinkNYC - Citybridge,mn-04-136982,601 8 Avenue,40.7554999999,-73.9914250005,986625.70357,214525.830841,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000524,04/11/2016,1,Manhattan,MN15,Clinton,3,10018,104,115,115,1013686,1007630030,3237,"(40.7554999999, -73.9914250005)"
9759,1,Free,LinkNYC - Citybridge,mn-05-138316,51 EAST 26 STREET,40.7423220602,-73.9853807405,988301.067017,209724.905403,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010812,05/24/2018,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,56,1016880,1008560020,4876,"(40.7423220602, -73.9853807405)"
12589,1,Free,LinkNYC - Citybridge,mn-09-134828,3559 BROADWAY,40.8270435498,-73.9502261503,998025.033134,240595.410919,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002057,09/18/2017,1,Manhattan,MN04,Hamilton Heights,7,10031,109,229,229,1062381,1020920040,3602,"(40.8270435498, -73.9502261503)"
12201,1,Free,LinkNYC - Citybridge,mn-08-135088,1284 1 AVENUE,40.7656654522,-73.9574087323,996048.109266,218232.190226,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012770,05/11/2018,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,116,116,1045578,1014630050,4216,"(40.7656654522, -73.9574087323)"
12905,1,Free,LinkNYC - Citybridge,mn-12-111803,2002 AMSTERDAM AVE,40.8342453801,-73.9411590502,1000532.61211,243220.857768,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-006041,07/21/2016,1,Manhattan,MN36,Washington Heights South,7,10032,112,245,245,1062798,1021180040,3759,"(40.8342453801, -73.9411590502)"
12538,1,Free,LinkNYC - Citybridge,mn-05-122631,916 7 AVENUE,40.7661480002,-73.9797210006,989867.39853,218405.78043,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000375,07/12/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,137,137,1024904,1010290040,3189,"(40.7661480002, -73.9797210006)"
12232,1,Free,LinkNYC - Citybridge,mn-06-133527,205 3 AVENUE,40.736214,-73.9848999999,988434.666159,207499.568318,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000253,07/14/2016,1,Manhattan,MN21,Gramercy,2,10003,106,48,48,1019580,1008990000,3115,"(40.736214, -73.9848999999)"
9772,1,Free,LinkNYC - Citybridge,mn-02-123585,623 HUDSON STREET,40.7382777799,-74.0056712102,982678.385021,208251.158679,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010844,01/17/2019,1,Manhattan,MN23,West Village,3,10014,102,79,79,1011645,1006260010,4889,"(40.7382777799, -74.0056712102)"
9639,1,Free,LinkNYC - Citybridge,mn-10-145541,2926 FREDERICK DOUGLASS BOULEVARD,40.8290024803,-73.9372792304,1001607.61291,241311.421626,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011040,09/09/9999,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10039,110,236,236,1000000,1020400060,4838,"(40.8290024803, -73.9372792304)"
11442,1,Free,LinkNYC - Citybridge,mn-06-121433,604 2 AVENUE,40.7441540003,-73.9761899997,990847.683971,210392.898162,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010832,03/09/2018,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,106,70,70,1078843,1009390000,3938,"(40.7441540003, -73.9761899997)"
11269,1,Free,LinkNYC - Citybridge,mn-07-134318,2373 BROADWAY,40.7887050997,-73.97641054,990782.201819,226624.321079,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010634,11/15/2017,1,Manhattan,MN12,Upper West Side,6,10024,107,175,175,1076251,1012347500,3899,"(40.7887050997, -73.97641054)"
12144,1,Free,LinkNYC - Citybridge,mn-07-121323,1995 BROADWAY,40.7754432796,-73.9823668697,989133.795995,221792.201807,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012517,10/06/2017,1,Manhattan,MN14,Lincoln Square,6,10023,107,153,153,1070358,1011397500,4159,"(40.7754432796, -73.9823668697)"
12567,1,Free,LinkNYC - Citybridge,mn-04-122567,302 WEST 37 STREET,40.7541399203,-73.99233961,986372.354339,214030.286228,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000489,04/27/2016,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10018,104,111,111,1013600,1007600050,3218,"(40.7541399203, -73.99233961)"
11482,1,Free,LinkNYC - Citybridge,mn-06-123287,223 EAST 14 STREET,40.7329605004,-73.9861729396,988082.083203,206314.15796,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013973,10/19/2016,1,Manhattan,MN21,Gramercy,2,10003,106,48,48,1019504,1008960010,4377,"(40.7329605004, -73.9861729396)"
10712,1,Free,LinkNYC - Citybridge,mn-03-123816,91 3 AVENUE,40.7320389999,-73.9879380003,987592.953932,205978.354169,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-008227,04/07/2017,1,Manhattan,MN22,East Village,2,10003,103,40,40,1006851,1004680000,3818,"(40.7320389999, -73.9879380003)"
12834,1,Free,LinkNYC - Citybridge,mn-08-120985,1180 3 AVENUE,40.7678548897,-73.9622546401,994705.41182,219029.25917,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000837,03/29/2016,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,120,120,1042479,1014030030,3338,"(40.7678548897, -73.9622546401)"
11469,1,Free,LinkNYC - Citybridge,mn-04-122456,653 10 AVENUE,40.7623284104,-73.9936423401,986011.209064,217013.591613,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013881,03/19/2018,1,Manhattan,MN15,Clinton,3,10036,104,129,129,1026966,1010750030,4364,"(40.7623284104, -73.9936423401)"
12196,1,Free,LinkNYC - Citybridge,mn-05-135639,462 PARK AVENUE SOUTH,40.74533995,-73.9827682499,989024.784402,210824.550514,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012735,10/12/2018,1,Manhattan,MN17,Midtown-Midtown South,2,10016,105,74,74,1080789,1008610040,4211,"(40.74533995, -73.9827682499)"
10625,1,Free,LinkNYC - Citybridge,mn-11-120222,1945 3 AVENUE,40.7922967001,-73.94398813,999759.514901,227936.943782,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000902,06/15/2016,1,Manhattan,MN33,East Harlem South,8,10029,111,170,170,1080688,1016560000,3383,"(40.7922967001, -73.94398813)"
12722,1,Free,LinkNYC - Citybridge,mn-05-134122,488 MADISON AVENUE,40.7586493104,-73.9751429701,991136.314299,215674.088059,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000749,05/05/2017,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,102,1035470,1012870010,3299,"(40.7586493104, -73.9751429701)"
11165,1,Free,LinkNYC - Citybridge,mn-10-119897,2710 FREDERICK DOUGLASS BLVD,40.8222148602,-73.9422346805,1000237.85154,238837.501377,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013361,10/19/2016,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10030,110,232,232,1060439,1020300000,4290,"(40.8222148602, -73.9422346805)"
12744,1,Free,LinkNYC - Citybridge,mn-03-108589,169 BOWERY,40.7199070697,-73.9940664903,985894.757197,201558.141553,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003249,08/19/2016,1,Manhattan,MN27,Chinatown,1,10002,103,18,18,1005660,1004240010,3671,"(40.7199070697, -73.9940664903)"
12675,1,Free,LinkNYC - Citybridge,mn-04-122620,891 8 AVENUE,40.7643380004,-73.9847670002,988469.742533,217746.054387,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000549,04/27/2016,1,Manhattan,MN15,Clinton,3,10019,104,133,133,1025400,1010447500,3252,"(40.7643380004, -73.9847670002)"
10680,1,Free,LinkNYC - Citybridge,mn-07-133393,2245 BROADWAY,40.7847119996,-73.9795639995,989909.310848,225169.278714,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000975,11/21/2016,1,Manhattan,MN12,Upper West Side,6,10024,107,167,167,1081047,1012280010,3438,"(40.7847119996, -73.9795639995)"
11427,1,Free,LinkNYC - Citybridge,mn-08-121708,351 EAST 60 STREET,40.7603599798,-73.9616631402,994870.451516,216298.687859,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010787,03/14/2018,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,110,110,1044204,1014350020,3923,"(40.7603599798, -73.9616631402)"
12871,1,Free,LinkNYC - Citybridge,mn-11-120218,175 E 96 ST,40.7858176901,-73.9490312697,998364.458636,225575.565631,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000892,03/23/2016,1,Manhattan,MN33,East Harlem South,5,10029,111,158,158,1082901,1016240030,3375,"(40.7858176901, -73.9490312697)"
12803,1,Free,LinkNYC - Citybridge,mn-01-136177,55 WATER STREET,40.7039097998,-74.0090824103,981731.76946,195729.926175,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000771,02/23/2018,1,Manhattan,MN25,Battery Park City-Lower Manhattan,1,10004,101,9,9,1083346,1000327500,3307,"(40.7039097998, -74.0090824103)"
11210,1,Free,LinkNYC - Citybridge,mn-05-121567,101 EAST 31 STREET,40.7451423403,-73.9825063298,989097.374808,210752.569358,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-013736,08/03/2017,1,Manhattan,MN20,Murray Hill-Kips Bay,2,10016,105,72,72,1018457,1008870000,4335,"(40.7451423403, -73.9825063298)"
12052,1,Free,LinkNYC - Citybridge,mn-02-123120,475 6 AVENUE,40.73598356,-73.9979901195,984807.000515,207415.257463,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-012372,06/12/2018,1,Manhattan,MN23,West Village,3,10011,102,71,71,1010577,1006070040,4139,"(40.73598356, -73.9979901195)"
11880,1,Free,LinkNYC - Citybridge,mn-12-120658,1463 ST. NICHOLAS AVE,40.8506830002,-73.9328699994,1002821.78863,249211.347099,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-011320,04/18/2018,1,Manhattan,MN35,Washington Heights North,10,10033,112,271,271,1063959,1021650070,4044,"(40.8506830002, -73.9328699994)"
12690,1,Free,LinkNYC - Citybridge,mn-04-122580,739 8 AVENUE,40.75993686,-73.9879722901,987582.055004,216142.436203,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000568,07/20/2016,1,Manhattan,MN15,Clinton,3,10036,104,127,127,1089687,1010377500,3267,"(40.75993686, -73.9879722901)"
12829,1,Free,LinkNYC - Citybridge,mn-08-138320,1132 3 AVENUE,40.7660599997,-73.9635540005,994345.762933,218375.168942,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000832,10/16/2017,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,120,120,1042464,1014010030,3333,"(40.7660599997, -73.9635540005)"
