OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
9910,3,Free,LinkNYC - Citybridge,bk-01-145857,256 GRAHAM AVENUE,40.7110789001,-73.9437320696,999849.424498,198346.724747,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020772,08/10/2017,3,Brooklyn,BK90,East Williamsburg,34,11206,301,495,495,3069606,3027890000,4626,"(40.7110789001, -73.9437320696)"
12348,3,Free,LinkNYC - Citybridge,bk-02-135003,156 LAWRENCE STREET,40.6912339801,-73.98638427,988025.877279,191111.912445,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-001017,04/20/2017,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,11,11,3000399,3001510040,3458,"(40.6912339801, -73.98638427)"
12067,3,Free,LinkNYC - Citybridge,bk-14-126509,1591 FLATBUSH AVENUE,40.6321347751,-73.9467806744,999021.71946,169584.608387,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000025,06/18/2018,3,Brooklyn,BK42,Flatbush,45,11210,314,786,786,3205905,3075580030,3022,"(40.6321347751, -73.9467806744)"
11941,3,Free,LinkNYC - Citybridge,bk-03-145750,560 FRANKLIN AVENUE,40.6795059998,-73.9554309998,996611.927692,186841.919673,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018103,03/13/2017,3,Brooklyn,BK69,Clinton Hill,36,11238,303,227,227,3057888,3020200060,4489,"(40.6795059998, -73.9554309998)"
10262,3,Free,LinkNYC - Citybridge,bk-01-146007,364 GRAND STREET,40.7122676599,-73.9556103901,996556.122357,198777.933859,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021229,04/10/2018,3,Brooklyn,BK73,North Side-South Side,34,11211,301,523,523,3062845,3023960020,4667,"(40.7122676599, -73.9556103901)"
12000,3,Free,LinkNYC - Citybridge,bk-08-127030,791 NOSTRAND AVENUE,40.6701470003,-73.9503969996,998010.119121,183432.919601,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-011768,02/23/2017,3,Brooklyn,BK61,Crown Heights North,35,11216,308,317,317,3032652,3012620000,4087,"(40.6701470003, -73.9503969996)"
11891,3,Free,LinkNYC - Citybridge,bk-07-125836,948 3 AVENUE,40.655745777,-74.0065489228,982432.903885,178182.321507,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-011423,05/02/2018,3,Brooklyn,BK32,Sunset Park West,38,11232,307,18,18,3010251,3006910050,4055,"(40.655745777, -74.0065489228)"
10176,3,Free,LinkNYC - Citybridge,bk-06-145870,321 COURT STREET,40.6831796304,-73.9954176204,985520.92658,188177.217856,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020785,11/21/2017,3,Brooklyn,BK33,Carroll Gardens-Columbia Street-Red Hook,39,11231,306,75,75,3006813,3004210000,4632,"(40.6831796304, -73.9954176204)"
10252,3,Free,LinkNYC - Citybridge,bk-01-146022,2 DEVOE STREET,40.7130798796,-73.9512847414,997755.156377,199074.4874,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021136,02/14/2018,3,Brooklyn,BK73,North Side-South Side,34,11211,301,513,513,3068930,3027670010,4657,"(40.7130798796, -73.9512847414)"
10294,3,Free,LinkNYC - Citybridge,bk-06-145893,372 3 AVENUE,40.6726791001,-73.9831614205,988920.928638,184351.988629,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021511,09/11/2017,3,Brooklyn,BK37,Park Slope-Gowanus,39,11215,306,135,135,3021066,3009820010,4699,"(40.6726791001, -73.9831614205)"
10322,3,Free,LinkNYC - Citybridge,bk-05-145940,3435 FULTON STREET,40.6846250902,-73.868974527,1020589.21668,188730.985121,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021922,11/21/2017,3,Brooklyn,BK83,Cypress Hills-City Line,37,11208,305,184,184,3092471,3041340160,4727,"(40.6846250902, -73.868974527)"
11999,3,Free,LinkNYC - Citybridge,bk-08-126469,529 EASTERN PARKWAY,40.6701150004,-73.9506270004,997946.322333,183421.225071,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-011761,02/23/2017,3,Brooklyn,BK61,Crown Heights North,35,11216,308,317,317,3032633,3012610030,4086,"(40.6701150004, -73.9506270004)"
11945,3,Free,LinkNYC - Citybridge,bk-03-145757,1473 FULTON STREET,40.6800589999,-73.9422599997,1000264.98272,187045.526877,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018111,03/24/2017,3,Brooklyn,BK75,Bedford,36,11216,303,269,269,3338750,3018570020,4493,"(40.6800589999, -73.9422599997)"
11938,3,Free,LinkNYC - Citybridge,bk-03-145748,549 CLASSON AVENUE,40.6818530001,-73.9585350001,995750.578693,187696.576756,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018100,04/20/2017,3,Brooklyn,BK69,Clinton Hill,35,11238,303,227,227,3057307,3019940060,4486,"(40.6818530001, -73.9585350001)"
10327,3,Free,LinkNYC - Citybridge,bk-05-145937,2598 FULTON STREET,40.6769941203,-73.89835842,1012442.98068,185939.981516,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021928,01/22/2018,3,Brooklyn,BK82,East New York,37,11207,305,198,198,3000000,3036680010,4732,"(40.6769941203, -73.89835842)"
12068,3,Free,LinkNYC - Citybridge,bk-01-125268,817 Manhattan Ave,40.7281329999,-73.9534389996,997155.024047,204558.476103,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000027,04/14/2017,3,Brooklyn,BK76,Greenpoint,33,11222,301,561,561,3065107,3025730020,3023,"(40.7281329999, -73.9534389996)"
12070,3,Free,LinkNYC - Citybridge,bk-06-125931,270 5 AVENUE,40.6745555102,-73.9819357697,989260.776384,185035.686081,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000031,04/03/2017,3,Brooklyn,BK37,Park Slope-Gowanus,39,11215,306,133,133,3020591,3009640040,3025,"(40.6745555102, -73.9819357697)"
11054,3,Free,LinkNYC - Citybridge,bk-07-125917,620 5 AVENUE,40.6635500702,-73.9912456206,986678.74874,181025.697054,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-013089,01/16/2018,3,Brooklyn,BK37,Park Slope-Gowanus,38,11215,307,143,143,3009000,3006310050,4251,"(40.6635500702, -73.9912456206)"
12085,3,Free,LinkNYC - Citybridge,bk-06-126392,252 COURT STREET,40.685389756,-73.9945262011,985768.112109,188982.44492,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000051,11/21/2017,3,Brooklyn,BK33,Carroll Gardens-Columbia Street-Red Hook,39,11231,306,67,67,3336007,3003260040,3040,"(40.685389756, -73.9945262011)"
9653,3,Free,LinkNYC - Citybridge,bk-01-146093,394 KENT AVENUE,40.7109881099,-73.9685338097,992973.533066,198310.203823,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021289,09/09/9999,3,Brooklyn,BK73,North Side-South Side,33,11249,301,549,549,3063635,3024670000,4852,"(40.7109881099, -73.9685338097)"
11255,3,Free,LinkNYC - Citybridge,bk-01-108703,213 UNION AVENUE,40.706822167,-73.9505289535,997965.968291,196794.73146,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-010434,02/14/2018,3,Brooklyn,BK73,North Side-South Side,34,11211,301,527,527,3063527,3024520020,3885,"(40.706822167, -73.9505289535)"
10906,3,Free,LinkNYC - Citybridge,bk-09-130021,991 NOSTRAND AVENUE,40.6641664798,-73.9509196198,997866.362519,181253.965626,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-010328,04/13/2017,3,Brooklyn,BK63,Crown Heights South,35,11225,309,319,319,3324553,3013090000,3864,"(40.6641664798, -73.9509196198)"
10253,3,Free,LinkNYC - Citybridge,bk-01-146050,2 POWERS STREET,40.7116663597,-73.9510261478,997827.133267,198559.539282,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021137,03/30/2018,3,Brooklyn,BK73,North Side-South Side,34,11211,301,513,513,3323015,3027790000,4658,"(40.7116663597, -73.9510261478)"
11059,3,Free,LinkNYC - Citybridge,bk-06-127417,739 UNION STREET,40.6764090003,-73.98029,989717.138988,185711.063995,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-013117,04/03/2017,3,Brooklyn,BK37,Park Slope-Gowanus,39,11217,306,131,131,3019760,3009530000,4256,"(40.6764090003, -73.98029)"
10248,3,Free,LinkNYC - Citybridge,bk-01-146012,230 BERRY STREET,40.7152266304,-73.9627406698,994578.937992,199855.055392,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021119,03/29/2018,3,Brooklyn,BK73,North Side-South Side,34,11249,301,555,555,3398694,3023790020,4653,"(40.7152266304, -73.9627406698)"
11913,3,Free,LinkNYC - Citybridge,bk-08-127034,628 NOSTRAND AVENUE,40.6769760001,-73.9499159996,998142.128372,185920.994678,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-011604,03/07/2017,3,Brooklyn,BK61,Crown Heights North,36,11216,308,315,315,3030004,3012060050,4073,"(40.6769760001, -73.9499159996)"
12074,3,Free,LinkNYC - Citybridge,bk-08-126502,307 FLATBUSH AVENUE,40.6784527942,-73.9732527771,991668.889022,186456.194395,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000036,03/08/2018,3,Brooklyn,BK64,Prospect Heights,35,11217,308,161,161,3028698,3011570020,3029,"(40.6784527942, -73.9732527771)"
12625,3,Free,LinkNYC - Citybridge,bk-02-126628,691 FULTON STREET,40.6878896096,-73.9782016897,990295.351414,189893.919147,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002234,03/24/2017,3,Brooklyn,BK68,Fort Greene,35,11217,302,33,33,3331261,3020960070,3625,"(40.6878896096, -73.9782016897)"
12911,3,Free,LinkNYC - Citybridge,bk-02-126847,141 LIVINGSTON STREET,40.6905944398,-73.9879984001,987578.28303,190878.843686,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-006143,05/03/2017,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,37,37,3000428,3001540030,3765,"(40.6905944398, -73.9879984001)"
12081,3,Free,LinkNYC - Citybridge,bk-02-126565,605 FULTON STREET,40.6888509997,-73.9806129999,989626.542385,190244.024417,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000045,01/20/2017,3,Brooklyn,BK68,Fort Greene,35,11201,302,33,33,3058594,3020930000,3036,"(40.6888509997, -73.9806129999)"
12064,3,Free,LinkNYC - Citybridge,bk-01-109262,101 AVENUE OF PUERTO RICO,40.7050604197,-73.9429175794,1000076.6583,196154.15761,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000005,05/23/2017,3,Brooklyn,BK90,East Williamsburg,34,11206,301,491,491,3325892,3030880020,3019,"(40.7050604197, -73.9429175794)"
12885,3,Free,LinkNYC - Citybridge,bk-06-145994,342 FLATBUSH AVENUE,40.6761340504,-73.9718355401,992062.260282,185611.532698,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-005775,02/21/2018,3,Brooklyn,BK37,Park Slope-Gowanus,39,11217,306,159,159,3024375,3010580030,3739,"(40.6761340504, -73.9718355401)"
9784,3,Free,LinkNYC - Citybridge,bk-08-146084,720 FRANKLIN AVENUE,40.6740388697,-73.9568263802,996225.878267,184849.893802,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018095,06/18/2018,3,Brooklyn,BK61,Crown Heights North,35,11238,308,217,217,3029279,3011680050,4901,"(40.6740388697, -73.9568263802)"
11248,3,Free,LinkNYC - Citybridge,bk-01-143275,88 NORMAN AVENUE,40.7254560003,-73.9514960001,997694.093179,203583.454431,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-010360,06/09/2017,3,Brooklyn,BK76,Greenpoint,33,11222,301,569,569,3066070,3026470000,3878,"(40.7254560003, -73.9514960001)"
9838,3,Free,LinkNYC - Citybridge,bk-02-145904,71 WYCKOFF STREET,40.6861770004,-73.9910140005,986742.161999,189269.341327,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020655,09/18/2017,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,69,69,3005750,3003840050,4615,"(40.6861770004, -73.9910140005)"
11259,3,Free,LinkNYC - Citybridge,bk-01-109252,395 BROADWAY,40.7072078604,-73.9541948804,996949.507726,196934.698372,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-010455,02/27/2018,3,Brooklyn,BK73,North Side-South Side,34,11211,301,527,527,3335978,3024630030,3889,"(40.7072078604, -73.9541948804)"
10270,3,Free,LinkNYC - Citybridge,bk-01-146017,45 NORTH 9 STREET,40.7213825503,-73.9603523499,995240.006879,202098.13588,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021279,02/02/2018,3,Brooklyn,BK73,North Side-South Side,33,11249,301,557,557,3061644,3023020000,4675,"(40.7213825503, -73.9603523499)"
11953,3,Free,LinkNYC - Citybridge,bk-16-145818,2214 FULTON STREET,40.6780357896,-73.9076195796,1009873.75386,186316.646445,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018136,05/03/2017,3,Brooklyn,BK79,Ocean Hill,37,11233,316,367,367,3042276,3015530000,4501,"(40.6780357896, -73.9076195796)"
10247,3,Free,LinkNYC - Citybridge,bk-01-146015,219 GRAND STREET,40.71385109,-73.95953976,995466.517581,199354.297864,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021118,02/02/2018,3,Brooklyn,BK73,North Side-South Side,34,11211,301,519,519,3342373,3023827500,4652,"(40.71385109, -73.95953976)"
11177,3,Free,LinkNYC - Citybridge,bk-17-127011,1295 NOSTRAND AVENUE,40.6553200002,-73.9499660006,998132.765858,178031.096087,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-013497,03/30/2018,3,Brooklyn,BK95,Erasmus,40,11226,317,818,818,3107759,3048370020,4302,"(40.6553200002, -73.9499660006)"
10313,3,Free,LinkNYC - Citybridge,bk-08-145935,2 UNDERHILL AVENUE,40.6808878802,-73.9646683496,994049.597515,187344.210007,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021687,04/10/2018,3,Brooklyn,BK64,Prospect Heights,35,11238,308,203,203,3027474,3011220030,4718,"(40.6808878802, -73.9646683496)"
12346,3,Free,LinkNYC - Citybridge,bk-02-125682,73 CLARK ST,40.6975877701,-73.9930285697,986183.113904,193426.568905,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-001010,02/13/2017,3,Brooklyn,BK09,Brooklyn Heights-Cobble Hill,33,11201,302,5,5,3335928,3002310000,3456,"(40.6975877701, -73.9930285697)"
10330,3,Free,LinkNYC - Citybridge,bk-05-145944,2460 FULTON STREET,40.6778949796,-73.9029900497,1011157.91271,186266.733488,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021931,01/16/2018,3,Brooklyn,BK79,Ocean Hill,37,11207,305,367,367,3042317,3015550000,4735,"(40.6778949796, -73.9029900497)"
11950,3,Free,LinkNYC - Citybridge,bk-03-145817,293 RALPH AVENUE,40.6790149999,-73.9218019995,1005939.62852,186669.570608,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018124,04/28/2017,3,Brooklyn,BK35,Stuyvesant Heights,41,11233,303,379,379,3041421,3015240000,4498,"(40.6790149999, -73.9218019995)"
10302,3,Free,LinkNYC - Citybridge,bk-07-145886,799 4 AVENUE,40.6588079996,-73.9995320004,984379.847497,179297.906874,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-021524,08/22/2017,3,Brooklyn,BK32,Sunset Park West,38,11232,307,101,101,3009753,3006610000,4707,"(40.6588079996, -73.9995320004)"
12287,3,Free,LinkNYC - Citybridge,bk-17-126233,3524 CHURCH AVENUE,40.6510468198,-73.9439693004,999797.64573,176475.265866,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-001089,10/30/2017,3,Brooklyn,BK91,East Flatbush-Farragut,45,11203,317,856,856,3109473,3048890010,3470,"(40.6510468198, -73.9439693004)"
9897,3,Free,LinkNYC - Citybridge,bk-01-145861,1049 MANHATTAN AVENUE,40.7346839996,-73.955096,996694.54006,206944.970018,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020757,08/23/2017,3,Brooklyn,BK76,Greenpoint,33,11222,301,563,563,3063924,3025040040,4621,"(40.7346839996, -73.955096)"
9790,3,Free,LinkNYC - Citybridge,bk-04-103731,849 BROADWAY,40.6988762301,-73.93844701,1001317.7503,193901.912771,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-000008,07/27/2018,3,Brooklyn,BK78,Bushwick South,34,11206,304,389,389,3071735,3031340000,4907,"(40.6988762301, -73.93844701)"
11928,3,Free,LinkNYC - Citybridge,bk-14-145813,895 FLATBUSH AVENUE,40.65002892,-73.95850153,995765.354582,176102.172124,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-018083,05/01/2017,3,Brooklyn,BK95,Erasmus,40,11226,314,794,794,3117221,3051030020,4476,"(40.65002892, -73.95850153)"
12640,3,Free,LinkNYC - Citybridge,bk-02-126807,56 LAFAYETTE AVENUE,40.6869605882,-73.9763707911,990803.20801,189555.581241,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-002533,01/09/2017,3,Brooklyn,BK68,Fort Greene,35,11217,302,35,35,3059247,3021130020,3640,"(40.6869605882, -73.9763707911)"
